datetime,symbol,open,high,low,close,volume
2019-09-18 09:57:00,okef/eth.usd.q,215.856,216.3,215.856,216.281,20830.0
2019-09-18 09:58:00,okef/eth.usd.q,216.281,216.281,216.133,216.161,6933.0
2019-09-18 09:59:00,okef/eth.usd.q,216.164,216.164,215.99,216.094,12088.0
2019-09-18 10:00:00,okef/eth.usd.q,216.066,216.441,216.066,216.401,11831.0
2019-09-18 10:01:00,okef/eth.usd.q,216.387,216.441,216.222,216.243,16478.0
2019-09-18 10:02:00,okef/eth.usd.q,216.244,216.383,216.112,216.216,16429.0
2019-09-18 10:03:00,okef/eth.usd.q,216.215,216.233,216.103,216.135,9248.0
2019-09-18 10:04:00,okef/eth.usd.q,216.135,216.2,216.0,216.0,11508.0
2019-09-18 10:05:00,okef/eth.usd.q,216.001,216.001,215.857,215.858,14860.0
2019-09-18 10:06:00,okef/eth.usd.q,215.857,216.002,215.854,215.912,5698.0
2019-09-18 10:07:00,okef/eth.usd.q,215.912,215.951,215.866,215.928,4666.0
2019-09-18 10:08:00,okef/eth.usd.q,215.928,215.929,215.769,215.769,6507.0
2019-09-18 10:09:00,okef/eth.usd.q,215.77,215.847,215.749,215.764,4837.0
2019-09-18 10:10:00,okef/eth.usd.q,215.763,215.817,215.686,215.718,17958.0
2019-09-18 10:11:00,okef/eth.usd.q,215.73,215.795,215.651,215.69,6015.0
2019-09-18 10:12:00,okef/eth.usd.q,215.718,215.855,215.718,215.855,4646.0
2019-09-18 10:13:00,okef/eth.usd.q,215.869,216.234,215.869,216.137,16229.0
2019-09-18 10:14:00,okef/eth.usd.q,216.145,216.312,216.143,216.257,9875.0
2019-09-18 10:15:00,okef/eth.usd.q,216.258,216.271,216.15,216.271,3732.0
2019-09-18 10:16:00,okef/eth.usd.q,216.271,216.315,216.165,216.303,4893.0
2019-09-18 10:17:00,okef/eth.usd.q,216.303,216.32,216.154,216.154,7980.0
2019-09-18 10:18:00,okef/eth.usd.q,216.155,216.353,216.155,216.352,3611.0
2019-09-18 10:19:00,okef/eth.usd.q,216.352,216.376,216.215,216.272,19874.0
2019-09-18 10:20:00,okef/eth.usd.q,216.269,216.269,216.126,216.145,1899.0
2019-09-18 10:21:00,okef/eth.usd.q,216.145,216.145,215.922,215.999,15563.0
2019-09-18 10:22:00,okef/eth.usd.q,215.999,216.2,215.957,216.17,11953.0
2019-09-18 10:23:00,okef/eth.usd.q,216.17,216.493,216.106,216.447,21207.0
2019-09-18 10:24:00,okef/eth.usd.q,216.447,216.84,216.447,216.53,26494.0
2019-09-18 10:25:00,okef/eth.usd.q,216.562,216.628,216.473,216.623,11797.0
2019-09-18 10:26:00,okef/eth.usd.q,216.579,216.807,216.579,216.743,12892.0
2019-09-18 10:27:00,okef/eth.usd.q,216.742,216.744,216.55,216.579,10562.0
2019-09-18 10:28:00,okef/eth.usd.q,216.58,216.711,216.58,216.673,5591.0
2019-09-18 10:29:00,okef/eth.usd.q,216.672,216.711,216.475,216.711,29146.0
2019-09-18 10:30:00,okef/eth.usd.q,216.71,216.714,216.473,216.473,3056.0
2019-09-18 10:31:00,okef/eth.usd.q,216.473,216.473,216.187,216.251,8517.0
2019-09-18 10:32:00,okef/eth.usd.q,216.251,216.349,216.111,216.25,12125.0
2019-09-18 10:33:00,okef/eth.usd.q,216.299,216.369,216.194,216.32,6786.0
2019-09-18 10:34:00,okef/eth.usd.q,216.289,216.377,216.276,216.282,3623.0
2019-09-18 10:35:00,okef/eth.usd.q,216.282,216.283,216.132,216.155,9670.0
2019-09-18 10:36:00,okef/eth.usd.q,216.155,216.184,215.924,215.925,8507.0
2019-09-18 10:37:00,okef/eth.usd.q,215.925,216.35,215.925,216.342,5803.0
2019-09-18 10:38:00,okef/eth.usd.q,216.343,216.418,216.307,216.307,7358.0
2019-09-18 10:39:00,okef/eth.usd.q,216.298,216.364,216.298,216.363,1190.0
2019-09-18 10:40:00,okef/eth.usd.q,216.363,216.711,216.363,216.625,10396.0
2019-09-18 10:41:00,okef/eth.usd.q,216.626,216.941,216.625,216.884,14066.0
2019-09-18 10:42:00,okef/eth.usd.q,216.885,217.189,216.8,217.167,41311.0
2019-09-18 10:43:00,okef/eth.usd.q,217.167,217.305,216.996,217.023,30151.0
2019-09-18 10:44:00,okef/eth.usd.q,217.023,217.304,217.022,217.304,17461.0
2019-09-18 10:45:00,okef/eth.usd.q,217.304,218.209,217.177,217.31,153785.0
2019-09-18 10:46:00,okef/eth.usd.q,217.31,217.372,216.856,216.919,30733.0
2019-09-18 10:47:00,okef/eth.usd.q,216.92,216.92,216.501,216.759,29632.0
2019-09-18 10:48:00,okef/eth.usd.q,216.758,216.821,216.627,216.627,13438.0
2019-09-18 10:49:00,okef/eth.usd.q,216.626,216.626,216.11,216.195,35387.0
2019-09-18 10:50:00,okef/eth.usd.q,216.195,216.392,216.133,216.266,12339.0
2019-09-18 10:51:00,okef/eth.usd.q,216.288,216.32,216.136,216.32,10892.0
2019-09-18 10:52:00,okef/eth.usd.q,216.32,216.32,216.17,216.219,4098.0
2019-09-18 10:53:00,okef/eth.usd.q,216.219,216.248,216.112,216.248,16424.0
2019-09-18 10:54:00,okef/eth.usd.q,216.226,216.229,216.153,216.228,7097.0
2019-09-18 10:55:00,okef/eth.usd.q,216.229,216.408,216.229,216.407,13029.0
2019-09-18 10:56:00,okef/eth.usd.q,216.407,216.438,216.372,216.398,10132.0
2019-09-18 10:57:00,okef/eth.usd.q,216.412,216.437,216.228,216.23,18660.0
2019-09-18 10:58:00,okef/eth.usd.q,216.269,216.387,215.963,216.126,29387.0
2019-09-18 10:59:00,okef/eth.usd.q,216.126,216.367,216.118,216.311,14584.0
2019-09-18 11:00:00,okef/eth.usd.q,216.311,216.311,215.862,215.863,17689.0
2019-09-18 11:01:00,okef/eth.usd.q,215.862,215.904,215.559,215.635,20826.0
2019-09-18 11:02:00,okef/eth.usd.q,215.549,215.569,215.343,215.517,37924.0
2019-09-18 11:03:00,okef/eth.usd.q,215.51,215.609,215.336,215.584,32624.0
2019-09-18 11:04:00,okef/eth.usd.q,215.584,215.584,215.34,215.501,32946.0
2019-09-18 11:05:00,okef/eth.usd.q,215.5,215.566,215.388,215.516,14925.0
2019-09-18 11:06:00,okef/eth.usd.q,215.528,215.567,215.441,215.467,20055.0
2019-09-18 11:07:00,okef/eth.usd.q,215.456,215.639,215.454,215.61,9910.0
2019-09-18 11:08:00,okef/eth.usd.q,215.611,215.999,215.611,215.953,7852.0
2019-09-18 11:09:00,okef/eth.usd.q,215.972,215.972,215.791,215.935,8724.0
2019-09-18 11:10:00,okef/eth.usd.q,215.918,215.999,215.856,215.948,8124.0
2019-09-18 11:11:00,okef/eth.usd.q,215.948,215.999,215.843,215.873,4707.0
2019-09-18 11:12:00,okef/eth.usd.q,215.894,215.933,215.776,215.835,6797.0
2019-09-18 11:13:00,okef/eth.usd.q,215.834,215.887,215.761,215.786,8498.0
2019-09-18 11:14:00,okef/eth.usd.q,215.786,215.824,215.7,215.739,4951.0
2019-09-18 11:15:00,okef/eth.usd.q,215.734,215.734,215.463,215.576,14350.0
2019-09-18 11:16:00,okef/eth.usd.q,215.575,215.575,215.461,215.498,1538.0
2019-09-18 11:17:00,okef/eth.usd.q,215.498,215.499,215.462,215.499,2235.0
2019-09-18 11:18:00,okef/eth.usd.q,215.498,215.498,215.404,215.431,2448.0
2019-09-18 11:19:00,okef/eth.usd.q,215.43,215.433,215.333,215.334,12038.0
2019-09-18 11:20:00,okef/eth.usd.q,215.333,215.386,215.223,215.227,12107.0
2019-09-18 11:21:00,okef/eth.usd.q,215.228,215.255,215.017,215.031,18362.0
2019-09-18 11:22:00,okef/eth.usd.q,215.01,215.243,214.885,215.228,29628.0
2019-09-18 11:23:00,okef/eth.usd.q,215.227,215.466,215.2,215.466,14267.0
2019-09-18 11:24:00,okef/eth.usd.q,215.466,215.75,215.466,215.714,20561.0
2019-09-18 11:25:00,okef/eth.usd.q,215.714,215.862,215.631,215.79,14759.0
2019-09-18 11:26:00,okef/eth.usd.q,215.73,215.73,215.594,215.659,7933.0
2019-09-18 11:27:00,okef/eth.usd.q,215.66,215.853,215.633,215.852,6668.0
2019-09-18 11:28:00,okef/eth.usd.q,215.851,215.852,215.566,215.617,12685.0
2019-09-18 11:29:00,okef/eth.usd.q,215.616,215.745,215.453,215.524,11850.0
2019-09-18 11:30:00,okef/eth.usd.q,215.484,215.528,215.483,215.528,3284.0
2019-09-18 11:31:00,okef/eth.usd.q,215.528,215.685,215.528,215.681,2459.0
2019-09-18 11:32:00,okef/eth.usd.q,215.682,215.682,215.626,215.644,2034.0
2019-09-18 11:33:00,okef/eth.usd.q,215.645,215.798,215.638,215.681,7392.0
2019-09-18 11:34:00,okef/eth.usd.q,215.698,215.767,215.652,215.766,11124.0
2019-09-18 11:35:00,okef/eth.usd.q,215.766,215.782,215.727,215.727,5620.0
2019-09-18 11:36:00,okef/eth.usd.q,215.727,215.744,215.727,215.733,3915.0
2019-09-18 11:37:00,okef/eth.usd.q,215.733,215.776,215.458,215.56,15711.0
2019-09-18 11:38:00,okef/eth.usd.q,215.56,215.571,215.316,215.355,24353.0
2019-09-18 11:39:00,okef/eth.usd.q,215.356,215.356,215.101,215.209,8867.0
2019-09-18 11:40:00,okef/eth.usd.q,215.204,215.274,215.199,215.216,3791.0
2019-09-18 11:41:00,okef/eth.usd.q,215.223,215.314,214.88,215.194,22490.0
2019-09-18 11:42:00,okef/eth.usd.q,215.194,215.194,214.964,215.108,7832.0
2019-09-18 11:43:00,okef/eth.usd.q,215.109,215.125,214.9,214.913,15929.0
2019-09-18 11:44:00,okef/eth.usd.q,214.939,214.941,214.301,214.424,45970.0
2019-09-18 11:45:00,okef/eth.usd.q,214.401,214.568,214.101,214.458,43251.0
2019-09-18 11:46:00,okef/eth.usd.q,214.45,214.671,214.416,214.525,12444.0
2019-09-18 11:47:00,okef/eth.usd.q,214.603,215.249,214.547,215.2,19276.0
2019-09-18 11:48:00,okef/eth.usd.q,215.198,215.258,215.102,215.236,9367.0
2019-09-18 11:49:00,okef/eth.usd.q,215.237,215.428,215.237,215.393,13106.0
2019-09-18 11:50:00,okef/eth.usd.q,215.393,215.393,215.11,215.285,9391.0
2019-09-18 11:51:00,okef/eth.usd.q,215.285,215.565,215.271,215.565,14857.0
2019-09-18 11:52:00,okef/eth.usd.q,215.564,215.6,215.234,215.526,11346.0
2019-09-18 11:53:00,okef/eth.usd.q,215.526,215.588,215.397,215.481,13345.0
2019-09-18 11:54:00,okef/eth.usd.q,215.481,215.532,215.316,215.45,12940.0
2019-09-18 11:55:00,okef/eth.usd.q,215.45,215.585,215.449,215.502,8119.0
2019-09-18 11:56:00,okef/eth.usd.q,215.498,215.568,215.301,215.515,21731.0
2019-09-18 11:57:00,okef/eth.usd.q,215.557,215.673,215.511,215.6,16377.0
2019-09-18 11:58:00,okef/eth.usd.q,215.603,215.694,215.516,215.516,5175.0
2019-09-18 11:59:00,okef/eth.usd.q,215.515,215.631,215.497,215.631,3076.0
2019-09-18 12:00:00,okef/eth.usd.q,215.63,215.63,215.561,215.591,3823.0
2019-09-18 12:01:00,okef/eth.usd.q,215.592,215.652,215.546,215.546,8032.0
2019-09-18 12:02:00,okef/eth.usd.q,215.547,215.613,215.546,215.546,6019.0
2019-09-18 12:03:00,okef/eth.usd.q,215.546,215.793,215.527,215.713,13076.0
2019-09-18 12:04:00,okef/eth.usd.q,215.782,215.951,215.718,215.924,17052.0
2019-09-18 12:05:00,okef/eth.usd.q,215.893,216.188,215.893,216.092,22254.0
2019-09-18 12:06:00,okef/eth.usd.q,216.103,216.412,216.103,216.396,16077.0
2019-09-18 12:07:00,okef/eth.usd.q,216.397,216.501,216.04,216.041,31990.0
2019-09-18 12:08:00,okef/eth.usd.q,216.041,216.109,216.0,216.109,5684.0
2019-09-18 12:09:00,okef/eth.usd.q,216.11,216.312,216.11,216.278,12683.0
2019-09-18 12:10:00,okef/eth.usd.q,216.283,216.283,215.758,215.804,40647.0
2019-09-18 12:11:00,okef/eth.usd.q,215.805,216.169,215.757,216.023,27402.0
2019-09-18 12:12:00,okef/eth.usd.q,216.022,216.226,215.97,216.186,10008.0
2019-09-18 12:13:00,okef/eth.usd.q,216.187,216.418,216.186,216.36,4772.0
2019-09-18 12:14:00,okef/eth.usd.q,216.359,216.5,216.359,216.478,13804.0
2019-09-18 12:15:00,okef/eth.usd.q,216.478,216.8,216.371,216.757,17532.0
2019-09-18 12:16:00,okef/eth.usd.q,216.758,217.008,216.74,216.882,32278.0
2019-09-18 12:17:00,okef/eth.usd.q,216.882,217.2,216.882,216.993,34217.0
2019-09-18 12:18:00,okef/eth.usd.q,216.992,217.014,216.685,216.699,16852.0
2019-09-18 12:19:00,okef/eth.usd.q,216.69,217.083,216.685,216.998,15672.0
2019-09-18 12:20:00,okef/eth.usd.q,216.999,217.1,216.95,216.95,9743.0
2019-09-18 12:21:00,okef/eth.usd.q,216.879,216.984,216.693,216.914,12098.0
2019-09-18 12:22:00,okef/eth.usd.q,216.914,217.08,216.914,217.072,13880.0
2019-09-18 12:23:00,okef/eth.usd.q,217.074,217.41,217.074,217.103,47951.0
2019-09-18 12:24:00,okef/eth.usd.q,217.102,217.102,216.902,216.908,22064.0
2019-09-18 12:25:00,okef/eth.usd.q,216.907,216.907,216.2,216.408,40815.0
2019-09-18 12:26:00,okef/eth.usd.q,216.402,216.473,216.214,216.354,10204.0
2019-09-18 12:27:00,okef/eth.usd.q,216.378,216.395,216.204,216.252,9237.0
2019-09-18 12:28:00,okef/eth.usd.q,216.25,216.379,216.2,216.203,9907.0
2019-09-18 12:29:00,okef/eth.usd.q,216.203,216.266,216.068,216.09,17137.0
2019-09-18 12:30:00,okef/eth.usd.q,216.091,216.31,216.06,216.31,35505.0
2019-09-18 12:31:00,okef/eth.usd.q,216.31,216.5,216.31,216.395,13192.0
2019-09-18 12:32:00,okef/eth.usd.q,216.383,216.435,216.18,216.281,12251.0
2019-09-18 12:33:00,okef/eth.usd.q,216.305,216.501,216.305,216.354,30507.0
2019-09-18 12:34:00,okef/eth.usd.q,216.328,216.384,216.167,216.24,9772.0
2019-09-18 12:35:00,okef/eth.usd.q,216.219,216.22,216.028,216.117,29432.0
2019-09-18 12:36:00,okef/eth.usd.q,216.116,216.119,215.94,216.041,20557.0
2019-09-18 12:37:00,okef/eth.usd.q,216.041,216.094,215.953,216.071,17544.0
2019-09-18 12:38:00,okef/eth.usd.q,216.071,216.094,216.01,216.05,11293.0
2019-09-18 12:39:00,okef/eth.usd.q,216.05,216.075,215.995,216.0,17157.0
2019-09-18 12:40:00,okef/eth.usd.q,216.0,216.0,215.934,215.95,19427.0
2019-09-18 12:41:00,okef/eth.usd.q,215.949,215.967,215.887,215.894,9002.0
2019-09-18 12:42:00,okef/eth.usd.q,215.888,215.997,215.866,215.993,12182.0
2019-09-18 12:43:00,okef/eth.usd.q,215.992,215.995,215.954,215.956,3164.0
2019-09-18 12:44:00,okef/eth.usd.q,215.956,215.989,215.909,215.909,4959.0
2019-09-18 12:45:00,okef/eth.usd.q,215.905,215.979,215.905,215.907,2748.0
2019-09-18 12:46:00,okef/eth.usd.q,215.908,216.473,215.908,216.463,29821.0
2019-09-18 12:47:00,okef/eth.usd.q,216.463,216.671,216.353,216.488,19681.0
2019-09-18 12:48:00,okef/eth.usd.q,216.512,217.049,216.504,216.554,48696.0
2019-09-18 12:49:00,okef/eth.usd.q,216.504,216.79,216.503,216.79,14650.0
2019-09-18 12:50:00,okef/eth.usd.q,216.796,216.896,216.509,216.584,10410.0
2019-09-18 12:51:00,okef/eth.usd.q,216.584,216.604,216.504,216.583,2910.0
2019-09-18 12:52:00,okef/eth.usd.q,216.541,216.788,216.506,216.779,4539.0
2019-09-18 12:53:00,okef/eth.usd.q,216.78,216.822,216.601,216.602,9672.0
2019-09-18 12:54:00,okef/eth.usd.q,216.63,216.821,216.629,216.68,4936.0
2019-09-18 12:55:00,okef/eth.usd.q,216.68,216.842,216.677,216.761,3802.0
2019-09-18 12:56:00,okef/eth.usd.q,216.761,217.0,216.707,216.96,17825.0
2019-09-18 12:57:00,okef/eth.usd.q,216.931,217.094,216.931,217.065,16613.0
2019-09-18 12:58:00,okef/eth.usd.q,217.047,217.5,216.955,217.261,47104.0
2019-09-18 12:59:00,okef/eth.usd.q,217.261,217.5,217.261,217.41,16585.0
2019-09-18 13:00:00,okef/eth.usd.q,217.435,217.9,217.153,217.283,70969.0
2019-09-18 13:01:00,okef/eth.usd.q,217.283,217.336,216.747,216.919,41737.0
2019-09-18 13:02:00,okef/eth.usd.q,216.905,216.913,216.682,216.782,16190.0
2019-09-18 13:03:00,okef/eth.usd.q,216.712,217.022,216.696,216.925,7747.0
2019-09-18 13:04:00,okef/eth.usd.q,216.924,216.956,216.762,216.762,10328.0
2019-09-18 13:05:00,okef/eth.usd.q,216.754,216.836,216.731,216.82,5992.0
2019-09-18 13:06:00,okef/eth.usd.q,216.821,216.836,216.819,216.819,3978.0
2019-09-18 13:07:00,okef/eth.usd.q,216.802,216.82,216.733,216.819,10311.0
2019-09-18 13:08:00,okef/eth.usd.q,216.819,216.964,216.819,216.961,2836.0
2019-09-18 13:09:00,okef/eth.usd.q,216.961,217.1,216.961,217.02,8266.0
